name,size,price,url
Sonoma Loeb Pinot Noir Sonoma Coast,750ml,37.99,https://www.totalwine.com/wine/red-wine/pinot-noir/sonoma-loeb-pinot-noir-sonoma-coast/p/114673750?s=304&igrules=true
Coelho Renovacao Pinot Gris,750ml,20.99,https://www.totalwine.com/wine/deals/white-wine/pinot-grigio-pinot-gris/coelho-renovacao-pinot-gris/p/106665750?s=304&igrules=true
Latitud 42 Ribera del Duero Roble,750ml,11.99,https://www.totalwine.com/wine/red-wine/tempranillo/latitud-42-ribera-del-duero-roble/p/225717750?s=304&igrules=true
D'Autrefois Sparkling Rose,750ml,18.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/dautrefois-sparkling-rose/p/162175750?s=304&igrules=true
Winzer Krems Blauer Zweiglt Privat,750ml,23.99,https://www.totalwine.com/wine/red-wine/blauer-zweigelt/winzer-krems-blauer-zweiglt-privat/p/98481750?s=304&igrules=true
Mascota Vyds La Mascota Pinot Noir,750ml,15.99,https://www.totalwine.com/wine/red-wine/pinot-noir/mascota-vyds-la-mascota-pinot-noir/p/171298750?s=304&igrules=true
Montet Sauvignon Blanc,1.5L,24.99,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/montet-sauvignon-blanc/p/91610015?s=304&igrules=true
Chateau Bois Redon Bordeaux Superieur,1.5L,29.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-bois-redon-bordeaux-superieur/p/91826015?s=304&igrules=true
Villa Maffei Pinot Grigio Venezie,1.5L,18.99,https://www.totalwine.com/wine/white-wine/pinot-grigio-pinot-gris/villa-maffei-pinot-grigio-venezie/p/95555015?s=304&igrules=true
Oak Grove Merlot Reserve,1.5L,17.99,https://www.totalwine.com/wine/red-wine/merlot/oak-grove-merlot-reserve/p/92035015?s=304&igrules=true
Chateau Vieux Chateau Palon Montagne St. Emilion,750ml,33.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-vieux-chateau-palon-montagne-st-emilion/p/1004718750?s=304&igrules=true
Conde de Caralt Blanc de Blancs Brut Cava,750ml,16.99,https://www.totalwine.com/wine/champagne-sparkling-wine/cava/blanc-de-blancs/conde-de-caralt-blanc-de-blancs-brut-cava/p/130178750?s=304&igrules=true
Quintana de Cue Ribera del Duero Roble,750ml,16.99,https://www.totalwine.com/wine/red-wine/tempranillo/quintana-de-cue-ribera-del-duero-roble/p/140204750?s=304&igrules=true
Montepalma Rueda Sauvignon Blanc,750ml,12.99,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/montepalma-rueda-sauvignon-blanc/p/152332750?s=304&igrules=true
Villa Cavarena Soave,750ml,14.99,https://www.totalwine.com/wine/white-wine/white-blend/villa-cavarena-soave/p/172970750?s=304&igrules=true
Maison Denuziere Crozes-Hermitage Les Galets,750ml,24.99,https://www.totalwine.com/wine/red-wine/rhone-blend/maison-denuziere-crozes-hermitage-les-galets/p/172954750?s=304&igrules=true
Los Boldos Sauvignon Blanc Momentos Reserva,750ml,9.99,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/los-boldos-sauvignon-blanc-momentos-reserva/p/107266750?s=304&igrules=true
Sky and Vine Cabernet Sauvignon Napa,750ml,64.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/sky-and-vine-cabernet-sauvignon-napa/p/236087750?s=304&igrules=true
Domaine Chenevieres Chablis Premier Cru Cote de Lechet,750ml,44.99,https://www.totalwine.com/wine/white-wine/chardonnay/domaine-chenevieres-chablis-premier-cru-cote-de-lechet/p/130332750?s=304&igrules=true
Levendi Cabernet Sweetwater Ranch,750ml,71.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/levendi-cabernet-sweetwater-ranch/p/107016750?s=304&igrules=true
Kitchen Sink White Reserve,750ml,14.99,https://www.totalwine.com/wine/white-wine/white-blend/kitchen-sink-white-reserve/p/116819750?s=304&igrules=true
St Reine Extra Dry,750ml,15.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/demi-sec/st-reine-extra-dry/p/119670750?s=304&igrules=true
Monticello Vineyards Chardonnay Estate Oak Knoll,750ml,34.99,https://www.totalwine.com/wine/white-wine/chardonnay/monticello-vineyards-chardonnay-estate-oak-knoll/p/112537750?s=304&igrules=true
Twisted Paso Cabernet Sauvignon Paso Robles,750ml,24.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/twisted-paso-cabernet-sauvignon-paso-robles/p/109152750?s=304&igrules=true
Mailly Grand Cru Extra Brut Millesime Champagne,750ml,64.99,https://www.totalwine.com/wine/champagne-sparkling-wine/champagne/extra-brut/mailly-grand-cru-extra-brut-millesime-champagne/p/213067750?s=304&igrules=true
Cameleon Signature Chardonnay,750ml,14.99,https://www.totalwine.com/wine/deals/white-wine/chardonnay/cameleon-signature-chardonnay/p/213624750?s=304&igrules=true
Releaf Sweet Pinotage,750ml,10.99,https://www.totalwine.com/wine/red-wine/red-blend/releaf-sweet-pinotage/p/113650750?s=304&igrules=true
Dom Loubejac Pinot Noir Barriques Willamette Valley,750ml,30.99,https://www.totalwine.com/wine/red-wine/pinot-noir/dom-loubejac-pinot-noir-barriques-willamette-valley/p/164330750?s=304&igrules=true
Maia by Tulip White Blend Apollonia St-Tropez,750ml,29.99,https://www.totalwine.com/wine/white-wine/white-blend/maia-by-tulip-white-blend-apollonia-st-tropez/p/223990750?s=304&igrules=true
La Legua La Chopera Tempranillo Cabernet,750ml,15.99,https://www.totalwine.com/wine/red-wine/red-blend/la-legua-la-chopera-tempranillo-cabernet/p/219680750?s=304&igrules=true
Dubourdieu Liaison Sauternes,750ml,29.99,https://www.totalwine.com/wine/dessert-fortified-wine/bordeaux-blend/dubourdieu-liaison-sauternes/p/243353750?s=304&igrules=true
Cruz Alta Chairman's Cabernet Blend,750ml,21.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/cruz-alta-chairmans-cabernet-blend/p/213560750?s=304&igrules=true
Anne de K Gewurztraminer,750ml,24.99,https://www.totalwine.com/wine/white-wine/gewurztraminer/anne-de-k-gewurztraminer/p/132091750?s=304&igrules=true
Rocca Felice Langhe Rosso Arbat,750ml,16.99,https://www.totalwine.com/wine/red-wine/nebbiolo/rocca-felice-langhe-rosso-arbat/p/113968750?s=304&igrules=true
Sunstruck Sweet White Wine,1.5L,8.99,https://www.totalwine.com/wine/white-wine/white-blend/sunstruck-sweet-white-wine/p/178883015?s=304&igrules=true
Chateau de La Dauphine Fronsac,750ml,29.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-de-la-dauphine-fronsac/p/1005619750?s=304&igrules=true
Reserve St Martin Rose,1.5L,16.99,https://www.totalwine.com/wine/rose-blush-wine/rose-blend/reserve-st-martin-rose/p/189754015?s=304&igrules=true
Martin's Pick Up Moscato,1.5L,12.99,https://www.totalwine.com/wine/white-wine/muscat-moscato/martins-pick-up-moscato/p/236046015?s=304&igrules=true
Re di Renieri Toscana,750ml,39.99,https://www.totalwine.com/wine/deals/red-wine/red-blend/re-di-renieri-toscana/p/126211750?s=304&igrules=true
Bellini Rosso del Carlo,750ml,9.99,https://www.totalwine.com/wine/red-wine/sangiovese/bellini-rosso-del-carlo/p/97198750?s=304&igrules=true
Zabrin Garnacha Red,3L Box,19.99,https://www.totalwine.com/wine/red-wine/grenache/zabrin-garnacha-red/p/188865030?s=304&igrules=true
Miles From Nowhere Cabernet Merlot,750ml,14.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/miles-from-nowhere-cabernet-merlot/p/178742750?s=304&igrules=true
Chateau Treytins Lalande de Pomerol,750ml,24.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-treytins-lalande-de-pomerol/p/63001750?s=304&igrules=true
Chateau Doisy Daene Blanc,750ml,36.99,https://www.totalwine.com/wine/white-wine/bordeaux-blend/chateau-doisy-daene-blanc/p/1010919750?s=304&igrules=true
Mura Mura Mountain Sake,750ml,17.99,https://www.totalwine.com/wine/sake-plum-wine/sake/mura-mura-mountain-sake/p/98320750?s=304&igrules=true
Domaine Coudoulis Lirac,750ml,19.99,https://www.totalwine.com/wine/red-wine/rhone-blend/domaine-coudoulis-lirac/p/110340750?s=304&igrules=true
Vipava Sivi Pinot,750ml,13.99,https://www.totalwine.com/wine/white-wine/pinot-grigio-pinot-gris/vipava-sivi-pinot/p/230536750?s=304&igrules=true
Chateau Cantemerle Haut Medoc,750ml,59.99,https://www.totalwine.com/wine/deals/red-wine/bordeaux-blend/chateau-cantemerle-haut-medoc/p/24416750?s=304&igrules=true
Bougrier Muscadet Sevre et Maine,750ml,13.99,https://www.totalwine.com/wine/white-wine/melon-de-bourgogne/bougrier-muscadet-sevre-et-maine/p/243187750?s=304&igrules=true
Kudos Pinot Noir Hyland,750ml,31.99,https://www.totalwine.com/wine/red-wine/pinot-noir/kudos-pinot-noir-hyland/p/174039750?s=304&igrules=true
Chateau de Chantegrive Graves,750ml,24.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-de-chantegrive-graves/p/1006119750?s=304&igrules=true
Chateau Du Tertre Margaux,750ml,69.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-du-tertre-margaux/p/1003116750?s=304&igrules=true
Weissenkirchen Gruner Veltliner Smaragd,750ml,29.99,https://www.totalwine.com/wine/white-wine/gruner-veltliner/weissenkirchen-gruner-veltliner-smaragd/p/219501750?s=304&igrules=true
Cantina dell'Alunno Montefalco Rosso,750ml,18.99,https://www.totalwine.com/wine/red-wine/sangiovese/cantina-dellalunno-montefalco-rosso/p/219350750?s=304&igrules=true
Villa Thanisch Riesling Spatlese,750ml,25.99,https://www.totalwine.com/wine/white-wine/riesling/villa-thanisch-riesling-spatlese/p/219513750?s=304&igrules=true
Arthur Metz Cremant d'Alsace Brut,1.5L,39.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/brut/arthur-metz-cremant-dalsace-brut/p/105662015?s=304&igrules=true
Tradewinds Coconut Wine,750ml,15.99,https://www.totalwine.com/wine/fruit-wine/fruit-blends/tradewinds-coconut-wine/p/173552750?s=304&igrules=true
Cincuenta Ugarte Rioja,750ml,17.99,https://www.totalwine.com/wine/red-wine/tempranillo/cincuenta-ugarte-rioja/p/111129750?s=304&igrules=true
Pina Cabernet Cahoots Napa,750ml,69.99,https://www.totalwine.com/wine/deals/red-wine/cabernet-sauvignon/pina-cabernet-cahoots-napa/p/129102750?s=304&igrules=true
Montresor Valpolicella V. Verona,1.5L,19.99,https://www.totalwine.com/wine/red-wine/corvina/montresor-valpolicella-v-verona/p/92760015?s=304&igrules=true
Latitud 42 Blanco,750ml,12.99,https://www.totalwine.com/wine/white-wine/viura/latitud-42-blanco/p/213559750?s=304&igrules=true
Dalmeran Rose Baux de Provence,750ml,29.99,https://www.totalwine.com/wine/rose-blush-wine/grenache/dalmeran-rose-baux-de-provence/p/234788750?s=304&igrules=true
Bellini Chianti,1.5L,21.99,https://www.totalwine.com/wine/red-wine/sangiovese/bellini-chianti/p/91703015?s=304&igrules=true
Chateau Rochemorin Blanc Pessac,750ml,29.99,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/chateau-rochemorin-blanc-pessac/p/93064750?s=304&igrules=true
Chateau Vrai Canon Bouche Canon-Fronsac,750ml,34.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-vrai-canon-bouche-canon-fronsac/p/33916750?s=304&igrules=true
Domaine de la Presidente Cairanne Rouge,750ml,16.99,https://www.totalwine.com/wine/red-wine/rhone-blend/domaine-de-la-presidente-cairanne-rouge/p/14340750?s=304&igrules=true
Pisano Tannat Merlot Cisplatino,750ml,14.99,https://www.totalwine.com/wine/red-wine/tannat/pisano-tannat-merlot-cisplatino/p/87561750?s=304&igrules=true
De Venoge Princes Blanc de Noirs Champagne,750ml,109.99,https://www.totalwine.com/wine/champagne-sparkling-wine/champagne/de-venoge-princes-blanc-de-noirs-champagne/p/147897750?s=304&igrules=true
IL Pozzo Chianti Rufina,750ml,19.99,https://www.totalwine.com/wine/red-wine/sangiovese/il-pozzo-chianti-rufina/p/16313750?s=304&igrules=true
Clos de la Vieille Eglise Castillon,750ml,17.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/clos-de-la-vieille-eglise-castillon/p/19952750?s=304&igrules=true
Chateau Ferran Pessac,750ml,32.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-ferran-pessac/p/1000418750?s=304&igrules=true
CVG Bourgogne Chardonnay,750ml,24.99,https://www.totalwine.com/wine/white-wine/chardonnay/cvg-bourgogne-chardonnay/p/115809750?s=304&igrules=true
Sobon Estate Zinfandel Paul's Vineyard Reserve,750ml,29.99,https://www.totalwine.com/wine/red-wine/zinfandel/sobon-estate-zinfandel-pauls-vineyard-reserve/p/98511750?s=304&igrules=true
Macchia Sangiovese Amorous Lodi,750ml,28.99,https://www.totalwine.com/wine/red-wine/sangiovese/macchia-sangiovese-amorous-lodi/p/107795750?s=304&igrules=true
Cameleon Rose,750ml,14.99,https://www.totalwine.com/wine/deals/rose-blush-wine/rose-blend/cameleon-rose/p/213612750?s=304&igrules=true
Vieux Chateau Grean Bordeaux,750ml,13.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/vieux-chateau-grean-bordeaux/p/78000750?s=304&igrules=true
Tenuta del Portale Basilicata Starsa,750ml,13.99,https://www.totalwine.com/wine/red-wine/aglianico/tenuta-del-portale-basilicata-starsa/p/96046750?s=304&igrules=true
Chateau Larrivet Haut Brion Pessac,750ml,59.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-larrivet-haut-brion-pessac/p/136316750?s=304&igrules=true
Horton Tower Series Blueberry,750ml,17.99,https://www.totalwine.com/wine/fruit-wine/fruit-blends/horton-tower-series-blueberry/p/88123750?s=304&igrules=true
Antisto Malbec Cahors,750ml,16.99,https://www.totalwine.com/wine/red-wine/malbec/antisto-malbec-cahors/p/108825750?s=304&igrules=true
Pina Cabernet Firehouse Rutherford,750ml,104.99,https://www.totalwine.com/wine/deals/red-wine/cabernet-sauvignon/pina-cabernet-firehouse-rutherford/p/129100750?s=304&igrules=true
Leone D'Oro Chianti Classico Rsv,750ml,24.99,https://www.totalwine.com/wine/red-wine/sangiovese/leone-doro-chianti-classico-rsv/p/164396750?s=304&igrules=true
Scilio Orpheus Etna Rosso DOC,750ml,35.99,https://www.totalwine.com/wine/red-wine/nerello-mascalese/scilio-orpheus-etna-rosso-doc/p/219331750?s=304&igrules=true
Tsarine Demi-Sec Champagne,750ml,59.99,https://www.totalwine.com/wine/champagne-sparkling-wine/champagne/demi-sec/tsarine-demi-sec-champagne/p/126091750?s=304&igrules=true
Altimo Dao Red,750ml,14.99,https://www.totalwine.com/wine/red-wine/red-blend/altimo-dao-red/p/171325750?s=304&igrules=true
Canyon Oaks Cabernet,3L Box,17.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/canyon-oaks-cabernet/p/94382031?s=304&igrules=true
Los Boldos Sauvignon Blanc Tradition Reserva,750ml,11.99,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/los-boldos-sauvignon-blanc-tradition-reserva/p/111043750?s=304&igrules=true
Domaine Le Virolys Vire Clesse,750ml,32.99,https://www.totalwine.com/wine/white-wine/chardonnay/domaine-le-virolys-vire-clesse/p/147891750?s=304&igrules=true
Seconde Collard Perpetuelle Grand Cru Champagne,750ml,99.99,https://www.totalwine.com/wine/champagne-sparkling-wine/champagne/brut/seconde-collard-perpetuelle-grand-cru-champagne/p/238754750?s=304&igrules=true
Finca Flichman Cabernet Misterio,750ml,10.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/finca-flichman-cabernet-misterio/p/16596750?s=304&igrules=true
St Reine Rose,750ml,16.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/rose/st-reine-rose/p/132260750?s=304&igrules=true
Rock View Cabernet Alexander Valley,750ml,35.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/rock-view-cabernet-alexander-valley/p/119482750?s=304&igrules=true
Cantina dell'Alunno Sagrantino di Montefalco,750ml,34.99,https://www.totalwine.com/wine/red-wine/sagrantino/cantina-dellalunno-sagrantino-di-montefalco/p/219349750?s=304&igrules=true
De Bussy Saumur Rose,750ml,15.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/de-bussy-saumur-rose/p/223180750?s=304&igrules=true
Montresor Rustego,750ml,11.99,https://www.totalwine.com/wine/red-wine/merlot/montresor-rustego/p/91922750?s=304&igrules=true
Valserrano Rioja El Ribazo,750ml,39.99,https://www.totalwine.com/wine/red-wine/tempranillo/valserrano-rioja-el-ribazo/p/230084750?s=304&igrules=true
Chateau Peyredoulle Blaye Cotes de Bordeaux,750ml,17.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-peyredoulle-blaye-cotes-de-bordeaux/p/189778750?s=304&igrules=true
Bernard Bremont Grand Cru Brut Rose Champagne,750ml,70.99,https://www.totalwine.com/wine/champagne-sparkling-wine/champagne/rose/bernard-bremont-grand-cru-brut-rose-champagne/p/227706750?s=304&igrules=true
Terra di Diana Blanc,750ml,11.99,https://www.totalwine.com/wine/white-wine/white-blend/terra-di-diana-blanc/p/186128750?s=304&igrules=true
Vincent Lumpp Givry Premier Cru Clos St Paul,750ml,48.99,https://www.totalwine.com/wine/red-wine/pinot-noir/vincent-lumpp-givry-premier-cru-clos-st-paul/p/195232750?s=304&igrules=true
Dark Wood White Wine,3L Box,15.09,https://www.totalwine.com/wine/white-wine/white-blend/dark-wood-white-wine/p/216315031?s=304&igrules=true
Blankiet Prince of Music,750ml,74.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/blankiet-prince-of-music/p/214237750?s=304&igrules=true
Aspaldi Rioja Reserva,750ml,21.99,https://www.totalwine.com/wine/red-wine/tempranillo/aspaldi-rioja-reserva/p/112408750?s=304&igrules=true
JV Fleury Crozes Hermitage,750ml,34.99,https://www.totalwine.com/wine/red-wine/rhone-blend/jv-fleury-crozes-hermitage/p/126041750?s=304&igrules=true
Chateau Grand Corbin Manuel,750ml,39.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-grand-corbin-manuel/p/174604750?s=304&igrules=true
Beaucanon Estate Cabernet Sauvignon Napa,750ml,39.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/beaucanon-estate-cabernet-sauvignon-napa/p/103681750?s=304&igrules=true
Chateau De Cornemps Cuvee Prestige,750ml,16.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-de-cornemps-cuvee-prestige/p/91379750?s=304&igrules=true
Weissenkirchen Riesling Federspiel,750ml,23.99,https://www.totalwine.com/wine/white-wine/riesling/weissenkirchen-riesling-federspiel/p/219498750?s=304&igrules=true
Santa Barbara Vineyards Pinot Noir Santa Barbara,750ml,16.99,https://www.totalwine.com/wine/red-wine/pinot-noir/santa-barbara-vineyards-pinot-noir-santa-barbara/p/187744750?s=304&igrules=true
L'Oca Ciuca Chianti,750ml,13.99,https://www.totalwine.com/wine/red-wine/sangiovese/loca-ciuca-chianti/p/129855750?s=304&igrules=true
Fabula Riserva Monteregio,750ml,29.99,https://www.totalwine.com/wine/deals/red-wine/sangiovese/fabula-riserva-monteregio/p/94682750?s=304&igrules=true
La Croix Ducru Beaucaillou,750ml,79.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/la-croix-ducru-beaucaillou/p/174641750?s=304&igrules=true
Cobble Creek Red Blend,750ml,14.99,https://www.totalwine.com/wine/deals/red-wine/red-blend/cobble-creek-red-blend/p/216195750?s=304&igrules=true
Rocca Felice Barbaresco,750ml,32.99,https://www.totalwine.com/wine/red-wine/nebbiolo/rocca-felice-barbaresco/p/94425750?s=304&igrules=true
Castello Paneretta Chianti Classic,750ml,24.99,https://www.totalwine.com/wine/red-wine/sangiovese/castello-paneretta-chianti-classic/p/113633750?s=304&igrules=true
Armani Sauvignon Blanc Friuli,750ml,15.99,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/armani-sauvignon-blanc-friuli/p/219366750?s=304&igrules=true
Champagne Cattier Premier Cru Brut Vintage,750ml,99.99,https://www.totalwine.com/wine/champagne-sparkling-wine/champagne/brut/champagne-cattier-premier-cru-brut-vintage/p/240170750?s=304&igrules=true
Debeaune Special Selection Sauvignon Blanc,1.5L,19.99,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/debeaune-special-selection-sauvignon-blanc/p/119802015?s=304&igrules=true
Chateau Rauzan Despagne Bordeaux Blanc,750ml,16.99,https://www.totalwine.com/wine/white-wine/bordeaux-blend/chateau-rauzan-despagne-bordeaux-blanc/p/244333750?s=304&igrules=true
Wagner Niagara,750ml,11.99,https://www.totalwine.com/wine/white-wine/white-blend/wagner-niagara/p/108348750?s=304&igrules=true
Les Piliers Cabernet Sauvignon,750ml,14.99,https://www.totalwine.com/wine/deals/red-wine/cabernet-sauvignon/les-piliers-cabernet-sauvignon/p/98403750?s=304&igrules=true
Saladini Pilastri Rosso Piceno Superiore Montetinello,750ml,17.99,https://www.totalwine.com/wine/deals/red-wine/montepulciano/saladini-pilastri-rosso-piceno-superiore-montetinello/p/18373750?s=304&igrules=true
Maipe Malbec Reserve,750ml,22.99,https://www.totalwine.com/wine/deals/red-wine/malbec/maipe-malbec-reserve/p/111098750?s=304&igrules=true
Fior di Loto Sparkling Moscato,750ml,13.99,https://www.totalwine.com/wine/champagne-sparkling-wine/muscat-moscato/fior-di-loto-sparkling-moscato/p/238483750?s=304&igrules=true
Conte Priola Chianti,1.5L,18.99,https://www.totalwine.com/wine/red-wine/sangiovese/conte-priola-chianti/p/18568015?s=304&igrules=true
De Margerie Grand Cru Brut Rose Champagne,750ml,54.99,https://www.totalwine.com/wine/deals/champagne-sparkling-wine/champagne/rose/de-margerie-grand-cru-brut-rose-champagne/p/4031750?s=304&igrules=true
Kitchen Sink Red Blend,1.5L,21.99,https://www.totalwine.com/wine/red-wine/red-blend/kitchen-sink-red-blend/p/105067015?s=304&igrules=true
Chateau Lynch Bages Pauillac,750ml,239.99,https://www.totalwine.com/wine/deals/red-wine/bordeaux-blend/chateau-lynch-bages-pauillac/p/30119750?s=304&igrules=true
Chateau Haut Bages Liberal Pauillac,750ml,84.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-haut-bages-liberal-pauillac/p/75616750?s=304&igrules=true
Truett Hurst Petite Sirah Burning Man Dry Creek,750ml,49.99,https://www.totalwine.com/wine/red-wine/petite-sirah/truett-hurst-petite-sirah-burning-man-dry-creek/p/107840750?s=304&igrules=true
Armani Orange From the Basement,750ml,19.99,https://www.totalwine.com/wine/deals/white-wine/pinot-grigio-pinot-gris/armani-orange-from-the-basement/p/245543750?s=304&igrules=true
Bird Song Hill Red Blend Columbia Valley,750ml,11.99,https://www.totalwine.com/wine/red-wine/merlot/bird-song-hill-red-blend-columbia-valley/p/143799750?s=304&igrules=true
Champagne Virginie T Extra Brut,750ml,59.99,https://www.totalwine.com/wine/champagne-sparkling-wine/champagne/extra-brut/champagne-virginie-t-extra-brut/p/242357750?s=304&igrules=true
1858 Chardonnay Monterey,750ml,29.99,https://www.totalwine.com/wine/white-wine/chardonnay/1858-chardonnay-monterey/p/346243750?s=304&igrules=true
Gerd Anselmann Pfalz Spatlese,750ml,23.99,https://www.totalwine.com/wine/white-wine/riesling/gerd-anselmann-pfalz-spatlese/p/99657750?s=304&igrules=true
Les Hauts de Larrivet Haut Brion Blanc,750ml,36.99,https://www.totalwine.com/wine/white-wine/bordeaux-blend/les-hauts-de-larrivet-haut-brion-blanc/p/140016750?s=304&igrules=true
Mendoza Station Torrontes,1.5L,11.99,https://www.totalwine.com/wine/white-wine/torrontes/mendoza-station-torrontes/p/106400015?s=304&igrules=true
Antica Corte Pinot Grigio Venezie,750ml,14.99,https://www.totalwine.com/wine/white-wine/pinot-grigio-pinot-gris/antica-corte-pinot-grigio-venezie/p/94429750?s=304&igrules=true
Martin Ray Cabernet Sauvignon Stags Leap,750ml,69.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/martin-ray-cabernet-sauvignon-stags-leap/p/19354750?s=304&igrules=true
Domaine du Touja,750ml,11.99,https://www.totalwine.com/wine/white-wine/white-blend/domaine-du-touja/p/163465750?s=304&igrules=true
Chateau La Croix Margautot Haut Medoc,750ml,24.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-la-croix-margautot-haut-medoc/p/93222750?s=304&igrules=true
Alessandria Barolo San Giovanni,750ml,64.99,https://www.totalwine.com/wine/red-wine/nebbiolo/alessandria-barolo-san-giovanni/p/129833750?s=304&igrules=true
Montebuena Rioja Cuvee KPF,750ml,15.99,https://www.totalwine.com/wine/red-wine/tempranillo/montebuena-rioja-cuvee-kpf/p/11082750?s=304&igrules=true
Clos D'Angel Cellar Selection Malbec,750ml,23.99,https://www.totalwine.com/wine/red-wine/malbec/clos-dangel-cellar-selection-malbec/p/178674750?s=304&igrules=true
Mauro Sebaste Dolcetto d'Alba,750ml,19.99,https://www.totalwine.com/wine/red-wine/dolcetto/mauro-sebaste-dolcetto-dalba/p/108727750?s=304&igrules=true
Latitud 42 Tasting Tour of Rioja Gift Box,3-750ml bottles,43.99,https://www.totalwine.com/wine/gift-center/deals/red-wine/tempranillo/latitud-42-tasting-tour-of-rioja-gift-box/p/239286750?s=304&igrules=true
Ulrich Langguth Riesling,750ml,15.99,https://www.totalwine.com/wine/white-wine/riesling/ulrich-langguth-riesling/p/99672750?s=304&igrules=true
Rapariga da Quinta Red,750ml,17.99,https://www.totalwine.com/wine/red-wine/red-blend/rapariga-da-quinta-red/p/178735750?s=304&igrules=true
Los Boldos Cabernet Tradition,750ml,11.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/los-boldos-cabernet-tradition/p/111044750?s=304&igrules=true
Tesoro de Bullas Monastrell Seleccion,750ml,20.99,https://www.totalwine.com/wine/red-wine/mourvedre-monastrell/tesoro-de-bullas-monastrell-seleccion/p/119750750?s=304&igrules=true
Maipe Malbec,3L Box,34.99,https://www.totalwine.com/wine/red-wine/malbec/maipe-malbec/p/104871030?s=304&igrules=true
Pardon & Fils Morgon Cote du Py,750ml,24.99,https://www.totalwine.com/wine/red-wine/gamay/pardon-fils-morgon-cote-du-py/p/172944750?s=304&igrules=true
Chateau Pierre de Montignac Medoc Bordeaux,1.5L,44.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-pierre-de-montignac-medoc-bordeaux/p/132101015?s=304&igrules=true
Chateau Branaire Ducru St Julien,750ml,119.99,https://www.totalwine.com/wine/deals/red-wine/bordeaux-blend/chateau-branaire-ducru-st-julien/p/50918750?s=304&igrules=true
Chateau Fonseche Haut Medoc,750ml,22.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-fonseche-haut-medoc/p/72801750?s=304&igrules=true
Rasteau Vin doux Naturel Signature,750ml,24.99,https://www.totalwine.com/wine/red-wine/grenache/rasteau-vin-doux-naturel-signature/p/93320750?s=304&igrules=true
Montaudon Extra Dry Champagne,750ml,47.49,https://www.totalwine.com/wine/champagne-sparkling-wine/champagne/demi-sec/montaudon-extra-dry-champagne/p/93281750?s=304&igrules=true
B Lovely Blueberry Moscato,750ml,13.99,https://www.totalwine.com/wine/white-wine/muscat-moscato/b-lovely-blueberry-moscato/p/234511750?s=304&igrules=true
Frederick & Jacob Cabernet Knights Valley,750ml,49.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/frederick-jacob-cabernet-knights-valley/p/241595750?s=304&igrules=true
Domaines des Maisons Neuves Moulin a Vent Les Bois-Combes,750ml,24.99,https://www.totalwine.com/wine/red-wine/gamay/domaines-des-maisons-neuves-moulin-a-vent-les-bois-combes/p/172924750?s=304&igrules=true
